states_uts,crime_head,year,persons_in_custody_during_inv_stage_at_beginning_of_year_male,persons_in_custody_during_inv_stage_at_beginning_of_year_female,persons_in_custody_during_inv_stage_at_beginning_of_year_total,persons_on_bail_during_inv_stage_at_beginning_of_year_male,persons_on_bail_during_inv_stage_at_beginning_of_year_female,persons_on_bail_during_inv_stage_at_beginning_of_year_total,persons_arrested_during_the_year_male,persons_arrested_during_the_year_female,persons_arrested_during_the_year_total,persons_released_or_freed_before_trial_for_want_of_evidence_male,persons_released_or_freed_before_trial_for_want_of_evidence_fem,persons_released_or_freed_before_trial_for_want_of_evidence_tot,persons_in_custody_during_inv_stage_at_year_end_male,persons_in_custody_during_inv_stage_at_year_end_female,persons_in_custody_during_inv_stage_at_year_end_total,persons_on_bail_during_inv_stage_at_year_end_male,persons_on_bail_during_inv_stage_at_year_end_female,persons_on_bail_during_inv_stage_at_year_end_total,persons_charge_sheeted_male,persons_charge_sheeted_female,persons_charge_sheeted_total,persons_in_custody_during_trial_stage_at_begin_of_year_male,persons_in_custody_during_trial_stage_at_begin_of_year_female,persons_in_custody_during_trial_stage_at_begin_of_year_total,persons_on_bail_during_trial_stage_at_begin_of_year_male,persons_on_bail_during_trial_stage_at_begin_of_year_female,persons_on_bail_during_trial_stage_at_begin_of_year_total,total_number_of_persons_under_trial_male,total_number_of_persons_under_trial_female,total_number_of_persons_under_trial_total,persons_against_whom_cases_were_compounded_by_courts_male,persons_against_whom_cases_were_compounded_by_courts_female,persons_against_whom_cases_were_compounded_by_courts_total,persons_against_whom_cases_were_withdrawn_male,persons_against_whom_cases_were_withdrawn_female,persons_against_whom_cases_were_withdrawn_total,persons_in_custody_during_trial_stage_at_year_end_male,persons_in_custody_during_trial_stage_at_year_end_female,persons_in_custody_during_trial_stage_at_year_end_total,persons_on_bail_during_trial_stage_at_year_end_male,persons_on_bail_during_trial_stage_at_year_end_female,persons_on_bail_during_trial_stage_at_year_end_total,persons_whose_cases_trials_were_completed_during_the_year_male,persons_whose_cases_trials_were_completed_during_the_year_female,persons_whose_cases_trials_were_completed_during_the_year_total,persons_convicted_male,persons_convicted_female,persons_convicted_total,persons_acquitted_male,persons_acquitted_female,persons_acquitted_total,persons_discharged_by_court_male,persons_discharged_by_court_female,persons_discharged_by_court_total
Haryana,7 - Foeticide (Section 315 and 316 IPC),2014,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,5,0,5,1,0,1,8,0,8,0,0,0,0,0,0,0,0,0,2,0,2,6,0,6,0,0,0,6,0,6,0,0,0
Haryana,8 - Abetment of Suicide of child (Section 305 IPC),2014,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,7,0,7,0,0,0,9,0,9,0,0,0,0,0,0,4,0,4,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0
Haryana,9 - Exposure and Abandonment (Section 317 IPC),2014,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,11,0,11,13,1,14,0,0,0,0,0,0,1,0,1,6,0,6,6,1,7,0,0,0,6,1,7,0,0,0
Haryana,10 - Procuration of minor girls (Section 366-A IPC),2014,0,0,0,0,0,0,272,0,272,0,0,0,5,0,5,12,0,12,255,0,255,0,0,0,0,0,0,255,0,255,0,0,0,0,0,0,28,0,28,165,0,165,62,0,62,5,0,5,57,0,57,0,0,0
Haryana,11 - Importation of Girls from Foreign Country (Section 366-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,12 - Buying of minors for prostitution (Section 373 IPC),2014,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,3,0,3,4,1,5,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,13 - Selling of minors for prostitution (Section 372 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,"14 - Prohibition of Child Marriage Act, 2006",2014,0,0,0,1,0,1,15,1,16,0,0,0,2,0,2,0,0,0,14,1,15,3,1,4,23,0,23,40,2,42,0,0,0,0,0,0,4,0,4,22,0,22,14,2,16,5,1,6,9,1,10,0,0,0
Haryana,"15 - Transplantation of Human Organs Act, 1994",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,"16 - Child Labour (Prohibition & Regulation) Act, 1986",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,16.1 - Offences committed against Migrant,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,16.1.1 - Offences committed against SC migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,16.1.2 - Offences committed against ST migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,16.1.3 - Offences committed against others migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,16.2 - Offences committed against Locals,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,16.2.1 - Offences committed against Local SCs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,16.2.2 - Offences committed against Local STs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,16.2.3 - Offences committed against others locals,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,"17 - Immoral Traffic (Prevention) Act, 1956",2014,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,17.1 - Under ITP Section 5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,17.2 - Under ITP Section 6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,17.3 - Under ITP Section 7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,17.4 - Under ITP Section 8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,17.5 - Other Section of ITP Act,2014,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",2014,0,0,0,0,0,0,50,3,53,0,0,0,0,0,0,3,0,3,47,3,50,0,0,0,34,0,34,81,3,84,0,0,0,0,0,0,23,0,23,43,3,46,15,0,15,13,0,13,2,0,2,0,0,0
Haryana,"19 - Protection of Children from Sexual Offences Act, 2012",2014,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,19.1 - Under PCSO Act Section 4,2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,19.2 - Under PCSO Act Section 6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,19.3 - Under PCSO Act Section 8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,19.4 - Under PCSO Act Section 10,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,19.5 - Under PCSO Act Sections 14 & 15,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,19.6 - Other Acts of PCSO,2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,20 - Attempt to commit Murder u/s 307 IPC,2014,13,0,13,0,0,0,59,2,61,0,0,0,6,0,6,3,1,4,63,1,64,9,0,9,22,0,22,94,1,95,0,0,0,0,0,0,26,0,26,12,1,13,56,0,56,22,0,22,34,0,34,0,0,0
Haryana,21 - Unnatural Offences u/s 377 IPC,2014,0,0,0,1,0,1,119,0,119,0,0,0,2,0,2,3,0,3,115,0,115,21,0,21,79,0,79,215,0,215,0,0,0,0,0,0,42,0,42,107,0,107,66,0,66,21,0,21,45,0,45,0,0,0
Haryana,22 - Other crimes committed against children,2014,8,0,8,2,0,2,227,6,233,0,0,0,20,0,20,17,0,17,200,6,206,55,0,55,70,3,73,325,9,334,0,0,0,0,0,0,77,1,78,74,5,79,174,3,177,34,1,35,140,2,142,0,0,0
Haryana,23 - Total crimes against Children,2014,51,2,53,9,0,9,2004,42,2046,0,0,0,96,0,96,58,1,59,1910,43,1953,1038,2,1040,893,5,898,3841,50,3891,0,0,0,0,0,0,1130,17,1147,1148,17,1165,1563,16,1579,281,4,285,1282,12,1294,0,0,0
Himachal Pradesh,1 - Murder (Section 302 and 303 IPC),2014,0,0,0,0,0,0,9,1,10,0,0,0,1,0,1,0,0,0,8,1,9,12,0,12,6,0,6,26,1,27,0,0,0,0,0,0,14,0,14,9,1,10,3,0,3,1,0,1,2,0,2,0,0,0
Himachal Pradesh,2 - Infanticide (Section 315 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,3 - Rape,2014,24,2,26,5,0,5,158,4,162,0,0,0,31,2,33,5,0,5,151,4,155,126,0,126,219,7,226,496,11,507,0,0,0,0,0,0,168,1,169,255,8,263,73,2,75,32,0,32,41,2,43,0,0,0
Himachal Pradesh,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),2014,0,0,0,3,0,3,65,0,65,0,0,0,2,0,2,14,0,14,52,0,52,3,0,3,125,1,126,180,1,181,0,0,0,1,0,1,3,0,3,163,1,164,13,0,13,1,0,1,12,0,12,0,0,0
Himachal Pradesh,4.1 - Sexual Harassment (Section 354A IPC),2014,0,0,0,1,0,1,21,0,21,0,0,0,0,0,0,3,0,3,19,0,19,3,0,3,34,0,34,56,0,56,0,0,0,1,0,1,3,0,3,46,0,46,6,0,6,1,0,1,5,0,5,0,0,0
Himachal Pradesh,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,4.3 - Voyeurism (Section 354C IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,4.4 - Stalking (Section 354D IPC),2014,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,9,0,9,9,0,9,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,4.5 - Others assault,2014,0,0,0,2,0,2,25,0,25,0,0,0,2,0,2,2,0,2,23,0,23,0,0,0,91,1,92,114,1,115,0,0,0,0,0,0,0,0,0,107,1,108,7,0,7,0,0,0,7,0,7,0,0,0
Himachal Pradesh,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",2014,26,0,26,6,0,6,88,4,92,7,0,7,29,0,29,15,1,16,69,3,72,64,4,68,171,5,176,304,12,316,0,0,0,2,0,2,58,6,64,206,6,212,38,0,38,1,0,1,36,0,36,1,0,1
Himachal Pradesh,6.1 - Kidnapping & Abduction (Section 363 IPC),2014,2,0,2,0,0,0,15,0,15,0,0,0,7,0,7,3,0,3,7,0,7,0,0,0,20,0,20,27,0,27,0,0,0,0,0,0,5,0,5,19,0,19,3,0,3,0,0,0,2,0,2,1,0,1
Himachal Pradesh,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),2014,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,6.3 - Kidnapping for Ransom (Section 364A IPC),2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),2014,18,0,18,6,0,6,59,2,61,6,0,6,18,0,18,12,1,13,47,1,48,51,4,55,124,2,126,222,7,229,0,0,0,0,0,0,42,4,46,148,3,151,32,0,32,1,0,1,31,0,31,0,0,0
Himachal Pradesh,6.5 - Other Kidnapping,2014,5,0,5,0,0,0,13,2,15,1,0,1,3,0,3,0,0,0,14,2,16,13,0,13,27,3,30,54,5,59,0,0,0,2,0,2,11,2,13,38,3,41,3,0,3,0,0,0,3,0,3,0,0,0
Himachal Pradesh,7 - Foeticide (Section 315 and 316 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,8 - Abetment of Suicide of child (Section 305 IPC),2014,0,0,0,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,9 - Exposure and Abandonment (Section 317 IPC),2014,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,10 - Procuration of minor girls (Section 366-A IPC),2014,0,0,0,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,3,1,4,1,0,1,2,0,2,6,1,7,0,0,0,0,0,0,3,0,3,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,11 - Importation of Girls from Foreign Country (Section 366-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,12 - Buying of minors for prostitution (Section 373 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,13 - Selling of minors for prostitution (Section 372 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,"14 - Prohibition of Child Marriage Act, 2006",2014,0,0,0,2,2,4,11,7,18,0,0,0,0,0,0,0,0,0,13,9,22,2,0,2,26,0,26,41,9,50,0,0,0,0,0,0,0,0,0,31,9,40,10,0,10,0,0,0,10,0,10,0,0,0
Himachal Pradesh,"15 - Transplantation of Human Organs Act, 1994",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,"16 - Child Labour (Prohibition & Regulation) Act, 1986",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,16.1 - Offences committed against Migrant,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,16.1.1 - Offences committed against SC migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,16.1.2 - Offences committed against ST migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,16.1.3 - Offences committed against others migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,16.2 - Offences committed against Locals,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,16.2.1 - Offences committed against Local SCs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,16.2.2 - Offences committed against Local STs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,16.2.3 - Offences committed against others locals,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,"17 - Immoral Traffic (Prevention) Act, 1956",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,17.1 - Under ITP Section 5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,17.2 - Under ITP Section 6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,17.3 - Under ITP Section 7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,17.4 - Under ITP Section 8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,17.5 - Other Section of ITP Act,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",2014,0,0,0,2,0,2,8,4,12,0,0,0,0,0,0,1,0,1,9,4,13,0,0,0,2,0,2,11,4,15,0,0,0,0,0,0,4,1,5,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,"19 - Protection of Children from Sexual Offences Act, 2012",2014,0,0,0,0,0,0,19,0,19,0,0,0,5,0,5,0,0,0,14,0,14,2,0,2,0,0,0,16,0,16,0,0,0,0,0,0,14,0,14,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,19.1 - Under PCSO Act Section 4,2014,0,0,0,0,0,0,13,0,13,0,0,0,5,0,5,0,0,0,8,0,8,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,19.2 - Under PCSO Act Section 6,2014,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,19.3 - Under PCSO Act Section 8,2014,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,19.4 - Under PCSO Act Section 10,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,19.5 - Under PCSO Act Sections 14 & 15,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,19.6 - Other Acts of PCSO,2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,20 - Attempt to commit Murder u/s 307 IPC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,21 - Unnatural Offences u/s 377 IPC,2014,0,0,0,1,0,1,11,0,11,1,0,1,0,0,0,0,0,0,11,0,11,0,0,0,18,1,19,29,1,30,0,0,0,0,0,0,5,0,5,21,1,22,3,0,3,2,0,2,1,0,1,0,0,0
Himachal Pradesh,22 - Other crimes committed against children,2014,0,0,0,4,0,4,6,2,8,0,0,0,0,0,0,1,0,1,9,2,11,1,0,1,87,4,91,97,6,103,0,0,0,0,0,0,6,0,6,75,6,81,16,0,16,2,0,2,14,0,14,0,0,0
Himachal Pradesh,23 - Total crimes against Children,2014,50,2,52,25,3,28,379,25,404,8,0,8,68,2,70,36,2,38,342,26,368,211,4,215,658,21,679,1211,51,1262,2,1,3,3,0,3,275,8,283,775,40,815,156,2,158,39,0,39,116,2,118,1,0,1
Jammu & Kashmir,1 - Murder (Section 302 and 303 IPC),2014,1,0,1,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0,3,0,3,19,1,20,3,0,3,25,1,26,0,0,0,0,0,0,22,1,23,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0
Jammu & Kashmir,2 - Infanticide (Section 315 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,3 - Rape,2014,0,0,0,0,0,0,37,0,37,0,0,0,2,0,2,0,0,0,35,0,35,9,0,9,36,0,36,80,0,80,0,0,0,0,0,0,14,0,14,47,0,47,19,0,19,1,0,1,18,0,18,0,0,0
